port_name,country,hazard,downtime
rada Punta Arenas,Chile,coastal,0.0
Rabigh,Saudi Arabia,coastal,0.015004698057432434
Gebig,Brazil,coastal,0.0
Tauranga,New Zealand,coastal,0.0
Milner Bay,Australia,coastal,0.0
Come By Chance Harbor,Canada,coastal,0.0
Johor,Malaysia,coastal,0.0
Cang Doosan Vina,Vietnam,coastal,0.0
Susaki Ko,Japan,coastal,0.0
Puerto Ilo,Peru,coastal,0.0
Tg Mani,Malaysia,coastal,0.0
Garlston,United Kingdom,coastal,0.0
Ardalstangen,Norway,coastal,0.0
New Mangalore,India,coastal,0.0
Vishakhapatnam,India,coastal,0.0
Richards Bay,South Africa,coastal,0.0
Bintulu Port,Malaysia,coastal,0.0
Port Hueneme,U.S.A.,coastal,0.0
Bordeaux,France,coastal,0.05689959195523648
Puerto Caldera,Chile,coastal,0.0
Whyalla,Australia,coastal,0.0
Muara Harbor,Brunei,coastal,0.0
Texas City,U.S.A.,coastal,0.06893073644689611
Kamsar,Guinea,coastal,0.0
Shan T Ou,China,coastal,0.0
Puerto Caldera,Costa Rica,coastal,0.0
Finnsnes,Norway,coastal,0.0
Gomen,New Caledonia,coastal,0.0
Trabzon,Turkey,coastal,0.0
Batumi,Georgia,coastal,0.0
Ormos Aliveriou,Greece,coastal,0.0
Coronei,Chile,coastal,0.0
Pulau Pinang,Malaysia,coastal,0.0
Onslow,Australia,coastal,0.004779655827702703
Halmstad,Sweden,coastal,0.0
Paradip,India,coastal,0.0
Ventspils,Latvia,coastal,0.0
Tomakomai Ko,Japan,coastal,0.0
Belem,Brazil,coastal,0.0
Savannah,U.S.A.,coastal,0.0
Acapulco,Mexico,coastal,0.0
Nghe Tinh,Vietnam,coastal,0.0
Batangas City,Philippines,coastal,0.0
Akita-Funakawa Ko,Japan,coastal,0.0
Empire,U.S.A.,coastal,0.008811883709881755
Medway City,United Kingdom,coastal,0.0
Sodertalje,Sweden,coastal,0.0
Mizushima Ko,Japan,coastal,0.027302153188344596
Sikka,India,coastal,0.0
Bayuquan,China,coastal,0.0
Mombasa,Kenya,coastal,0.0
Kashima Ko,Japan,coastal,0.0
Brunswick,U.S.A.,coastal,0.0029872848923141885
Port Dickson,Malaysia,coastal,0.0
Da Nang,Vietnam,coastal,0.0
Brownsville,U.S.A.,coastal,0.0
Slagenstangen,Norway,coastal,0.0
Hososhima Ko,Japan,coastal,0.0
Picton,New Zealand,coastal,0.0
Port Hedland,Australia,coastal,0.0
Goteborg,Sweden,coastal,0.0037765215899493235
Thevenard,Australia,coastal,0.0
Puerto Quetzal,Guatemala,coastal,0.0
Rio Grande,Brazil,coastal,0.0
Puerto Chanaral,Chile,coastal,0.0
Tachibana,Japan,coastal,0.0
Omisalj,Croatia,coastal,0.0
Chiwan,China,coastal,0.0
Itajai,Brazil,coastal,0.0004982144742398649
Delta Terminal,Turkey,coastal,0.0
Porvoo,Finland,coastal,0.0
Salina Cruz,Mexico,coastal,0.0
Tampa,U.S.A.,coastal,0.0
Geraldton,Australia,coastal,0.0
Norrkoping,Sweden,coastal,0.0
Aliaga,Turkey,coastal,0.0
Takamatsu,Japan,coastal,0.0
Toros Gubre,Turkey,coastal,0.0
Zhouliwang,China,coastal,0.0015106086359797293
Quequen,Argentina,coastal,0.0
Newcastle,Australia,coastal,0.0
Tocopilla,Chile,coastal,0.0
Tsukumi Ko,Japan,coastal,0.0
Imabari Ko,Japan,coastal,0.0
Sydney,Australia,coastal,0.0
Anacortes,Canada,coastal,0.0
Melbourne,Australia,coastal,0.0
Shibushi Wan,Japan,coastal,0.0
Canaveral Harbor,U.S.A.,coastal,0.0
Port Lincoln,Australia,coastal,0.0
Providence,U.S.A.,coastal,0.35010962134009016
Bur Safago,Egypt,coastal,0.0
Lumut,Malaysia,coastal,0.0
Pitea,Sweden,coastal,0.0
Newport,United Kingdom,coastal,0.3000939611486487
Andres (Andres LGN Terminal),Dominican Republic,coastal,0.0
Santos,Brazil,coastal,0.0
Sauda,Norway,coastal,0.0
Sines,Portugal,coastal,0.0
New Westminster,Canada,coastal,0.0
Voh,New Caledonia,coastal,0.0
Boston,United Kingdom,coastal,0.07462867662584459
Tokyo Ko,Japan,coastal,0.0
Norfolk,U.S.A.,coastal,0.0011949139569256756
Sept Iles,Canada,coastal,0.0
Port Adelaide,Australia,coastal,0.0
Cilacap,Indonesia,coastal,0.0
Shimizu Ko,Japan,coastal,0.0
Vostochnyy,Russia,coastal,0.0
Basuo,China,coastal,0.0
Pepillo Salcedo,Dominican Republic,coastal,0.0
Glomfjord,Norway,coastal,0.0
Inkoo,Finland,coastal,0.0
Abbot Point,Australia,coastal,0.0
Harmac,Canada,coastal,0.0
Porsgrunn,Norway,coastal,0.0011329564769847972
Ishinomaki Ko,Japan,coastal,0.0
Nelson,New Zealand,coastal,0.0
Botany Bay,Australia,coastal,0.0
Finnart Oil Terminal,United Kingdom,coastal,0.0
Kochi Ko,Japan,coastal,0.0
Oita Ko,Japan,coastal,0.0
Vung Tau,Vietnam,coastal,0.0
Freetown,Sierra Leone,coastal,0.0
Mailiao,Taiwan,coastal,0.0
Newport News,U.S.A.,coastal,0.0
Bamdar-E Shahid Reajie,Iran,coastal,0.0
Swanport,U.S.A.,coastal,0.0
Chaguaramas,Trinidad and Tobago,coastal,0.0
Gresik,Indonesia,coastal,0.0
Muuga-Port of Talinn,Estonia,coastal,0.026435651129645268
Tagonoura Ko,Japan,coastal,0.0
Muhamamad Bin Qasim,Pakistan,coastal,0.0
Chiba Ko,Japan,coastal,0.0
Portmouth,U.S.A.,coastal,0.0
Si Racha,Thailand,coastal,0.0
Marugame Ko,Japan,coastal,0.0
Botas,Turkey,coastal,0.0
Cairns,Australia,coastal,0.0
Chester,U.S.A.,coastal,0.0
Los Angeles,U.S.A.,coastal,0.0
Durban,South Africa,coastal,0.0
Esmeraldas,Ecuador,coastal,0.0
Primorsk,Russia,coastal,0.0
Stora Jatterson,Sweden,coastal,0.0
Mackay,Australia,coastal,0.0
Shougang Jingtang,China,coastal,0.0
Karachi,Pakistan,coastal,0.0
Cardiff,United Kingdom,coastal,0.0
Jiangyin,China,coastal,0.0
Peterhead,United Kingdom,coastal,0.0
Rayong TPI Terminal,Thailand,coastal,0.0
Pusan,South Korea,coastal,0.0
Duba,Saudi Arabia,coastal,0.0
Djupivogur,Iceland,coastal,0.0
Blanglancang,Indonesia,coastal,0.0
Komatsushima,Japan,coastal,0.010171431482263512
Lahad Datu,Malaysia,coastal,0.0
Townsville,Australia,coastal,0.0
Lulea,Sweden,coastal,0.0017935721072635136
Puerto De Chimbote,Peru,coastal,0.0
Port Manatee,U.S.A.,coastal,0.0
Niihama,Japan,coastal,0.0
Pulau Baai,Indonesia,coastal,0.0
Odda,Norway,coastal,0.0
Jacksonville,U.S.A.,coastal,0.02217418179898649
Welshpool,Australia,coastal,0.0
Boston,U.S.A.,coastal,0.0
"Wilmington, DE",U.S.A.,coastal,0.018882607949746617
Geelong,Australia,coastal,0.0
Atapupu,Indonesia,coastal,0.0
Georgetown,Bahamas,coastal,0.0
Fang-Cheng,China,coastal,0.0
Djibouti,Djibouti,coastal,0.0
Probolinggo,Indonesia,coastal,0.0
El-Adabiya,Egypt,coastal,0.0
Guangxi Beibu Gulf Port,China,coastal,0.0
Banten,Indonesia,coastal,0.0
Sakaide Ko,Japan,coastal,0.0
La Plata,Argentina,coastal,0.045087716057854735
Ako,Japan,coastal,0.08308347497888513
Sao Francisco,Brazil,coastal,0.0
Yokosuka Ko,Japan,coastal,0.0
Baubau,Indonesia,coastal,0.0
Point Murat,Australia,coastal,0.0
Hua-Lien Kang,Taiwan,coastal,0.0
Port Moresby,Papua New Guinea,coastal,0.0
Rangoon,Myanmar,coastal,0.0
Porto De Mucuripe,Brazil,coastal,0.0
Tan-Shui,Taiwan,coastal,0.0
Bar,Montenegro,coastal,0.0
Gavle,Sweden,coastal,0.0
Palm Beach,U.S.A.,coastal,0.0
Halifax,Canada,coastal,0.0
Waterford,Ireland,coastal,0.0
Aberdeen,United Kingdom,coastal,0.0
Kwajalein,Marshall Islands,coastal,0.0
Salaverry,Peru,coastal,0.0
Singapore,Singapore,coastal,0.0
LNG Tangguh,Indonesia,coastal,0.0
Bohai Bay,China,coastal,0.0015106086359797293
Jinzhou Wan,China,coastal,0.026435651129645268
Fawley Marine Terminal,United Kingdom,coastal,0.0
Mina Al Ahmadi,Kuwait,coastal,0.0
Cabedelo,Brazil,coastal,0.0
Stenungsund,Sweden,coastal,0.04483930268158784
Pipavav Bandar,India,coastal,0.0
Hanko,Finland,coastal,0.0
Funabashi,Japan,coastal,0.0
Lingkas,Indonesia,coastal,0.0
Onahama Ko,Japan,coastal,0.0
Stockholm,Sweden,coastal,0.0
Yangpu,China,coastal,0.0
San Diego,U.S.A.,coastal,0.0
Puerto Ingeniero White,Argentina,coastal,0.0007473217113597974
Panama City,U.S.A.,coastal,0.0
Gladstone,Australia,coastal,0.0
De Kastri,Russia,coastal,0.0
Eskifjordhur,Iceland,coastal,0.0
Ipswich,United Kingdom,coastal,0.02757487895903716
Pelabuhan Tanjung Wangi,Indonesia,coastal,0.0
Brighton,Trinidad and Tobago,coastal,0.0
Port De Salvador,Brazil,coastal,0.0
PLTU Semen Tonasa,Indonesia,coastal,0.0
Nemrut Limani Bay,Turkey,coastal,0.0
Oxelosund,Sweden,coastal,0.0
Belawan,Indonesia,coastal,0.0
Cagatan De Oro,Philippines,coastal,0.0
Hakodate Ko,Japan,coastal,0.0
Charleston,U.S.A.,coastal,0.03505080940315315
Itaqui,Brazil,coastal,0.0
Namibe,Angola,coastal,0.0
Changzhou,China,coastal,0.004779655827702703
Otago,New Zealand,coastal,0.0
Kuantan New Port,Malaysia,coastal,0.0
Ende,Indonesia,coastal,0.0
Qingzhou,China,coastal,0.012588405299831079
Pascagoula,U.S.A.,coastal,0.08576810863597972
Lamu,Kenya,coastal,0.0
Skutskar,Sweden,coastal,0.0
Berbera,Somalia,coastal,0.0
Indonesia Morowali Industrial Park,Indonesia,coastal,0.0
Nauru,Nauru,coastal,0.0
Al Kuwayt,Kuwait,coastal,0.0
Auckland,New Zealand,coastal,0.0
Haikou,China,coastal,0.0
Galveston,U.S.A.,coastal,0.06495617134712837
Honolulu,U.S.A.,coastal,0.0
Kakinada Bay,India,coastal,0.0
Tynemouth,United Kingdom,coastal,0.0
Bahia De Valparaiso,Chile,coastal,0.0
Abu Zaby,United Arab Emirates,coastal,0.15004698057432433
Kemaman Harbor,Malaysia,coastal,0.0
Rada De Arica,Chile,coastal,0.0
Oakland,U.S.A.,coastal,0.0
Jabal Az Zannah-Ruways,United Arab Emirates,coastal,0.0
Sapangar Bay,Malaysia,coastal,0.0
Argentia,Canada,coastal,0.0
Charlestown,Saint Kitts and Nevis,coastal,0.0
Bandar Khomeyni,Iran,coastal,0.0
Cherry Point,Canada,coastal,0.0
Xiagong,China,coastal,0.012588405299831079
Damman,Saudi Arabia,coastal,0.005035362119932431
Takuma,Japan,coastal,0.0
Bissau,Guinea-Bissau,coastal,0.0
Ujung Pandang,Indonesia,coastal,0.0
Umm Qasr,Iraq,coastal,0.0
Penglai,China,coastal,0.0
Tanjung Geren,Indonesia,coastal,0.0
Haypoint,Australia,coastal,0.0
Moroni,Comoros,coastal,0.0
Uno Ko,Japan,coastal,0.027881325661599097
Bitung,Indonesia,coastal,0.0
Alvika,Norway,coastal,0.0
Manta,Ecuador,coastal,0.0
Kinuura Ko,Japan,coastal,0.0
Buenos Aires,Argentina,coastal,0.0015106086359797293
Surabaya,Indonesia,coastal,0.0
Chan Bahar,Iran,coastal,0.0
Hopa,Turkey,coastal,0.0
Las Palmas,Spain,coastal,0.0
Lerwick,United Kingdom,coastal,0.0
Searsport,U.S.A.,coastal,0.0
Nacala,Mozambique,coastal,0.0
Dar Es Salaam,Tanzania,coastal,0.0
Iligan,Philippines,coastal,0.0
Quanzhou,China,coastal,0.0
Gulluk,Turkey,coastal,0.0
Anchorage,U.S.A.,coastal,0.0
Mitsiwa Harbor,Eritrea,coastal,0.0005035362119932431
Kuching,Malaysia,coastal,0.0
Port Walcott,Australia,coastal,0.029673696596987615
Balboa,Panama,coastal,0.0
Stagen,Indonesia,coastal,0.0
Chaozhou,China,coastal,0.0
Tg. Sorong,Indonesia,coastal,0.0
New Plymouth,New Zealand,coastal,0.0
Kampong Saom,Cambodia,coastal,0.0
Recife,Brazil,coastal,0.0
Bandar Abbas,Iran,coastal,0.0
Maputo,Mozambique,coastal,0.0
Yantai,China,coastal,0.0
Roseau,Dominica,coastal,0.0
Davao,Philippines,coastal,0.0
Port Bayside NB,Canada,coastal,0.0
Bellingham,U.S.A.,coastal,0.0
Dampier,Australia,coastal,0.0
Shui Dong,China,coastal,0.0
Calabar,Nigeria,coastal,0.0
Mina Saqr,United Arab Emirates,coastal,0.0
Timaru,New Zealand,coastal,0.0
Porto De Suape,Brazil,coastal,0.7002192426801803
Sendai-Shiogama,Japan,coastal,0.005035362119932431
Nynashamn,Sweden,coastal,0.01421505252322635
Shidao Newport,China,coastal,0.0
Alesund,Norway,coastal,0.0
"Portland, ME",U.S.A.,coastal,0.0
North Ain Sukhna Port,Egypt,coastal,0.0
Ambon,Indonesia,coastal,0.0
Fuzhou,China,coastal,0.012588405299831079
Napier,New Zealand,coastal,0.0
Gravesend,United Kingdom,coastal,0.06960874287373311
Longkou Gang,China,coastal,0.020141448479729727
Brisbane,Australia,coastal,0.0
Skelleftehamn,Sweden,coastal,0.0
Jimenez,Philippines,coastal,0.0
Kendari,Indonesia,coastal,0.0
Paldiski,Estonia,coastal,0.0
Lakselv,Norway,coastal,0.0
Marmagao,India,coastal,0.0
Trieste,Italy,coastal,0.0
Port of Spain,Trinidad and Tobago,coastal,0.0
Mishima-Kawanoe Ko,Japan,coastal,0.0
Zamboanga,Philippines,coastal,0.0
Madre De Deus,Brazil,coastal,0.0
Cap Haitien,Haiti,coastal,0.0
Sanshandaocun,China,coastal,0.0
Port Aux Basques,Canada,coastal,0.0
General Santos,Philippines,coastal,0.0
Macae,Brazil,coastal,0.0
Ju Aymah LPG Terminal,Saudi Arabia,coastal,0.0
Grangemouth,United Kingdom,coastal,0.0
Albany,Australia,coastal,0.0
Ras Tannurah,Saudi Arabia,coastal,0.0
Port Lyttelton,New Zealand,coastal,0.0
Reka Luga,Russia,coastal,0.03505080940315315
Wakamatsu Ko,Japan,coastal,0.0
Koolan,Australia,coastal,0.0
Port Owendo,Gabon,coastal,0.0
Gisborne,New Zealand,coastal,0.0
Golfito,Costa Rica,coastal,0.0
Manila,Philippines,coastal,0.0
Markenes,Norway,coastal,0.0
Kawasaki Ko,Japan,coastal,0.005035362119932431
Puerto Bolivar,Colombia,coastal,0.0
Malakal Harbor,Palau,coastal,0.0
Lirquen,Chile,coastal,0.0
Fujayrah Harbor,United Arab Emirates,coastal,0.0
Cork,Ireland,coastal,0.0
Ez Zueitina,Libya,coastal,0.08165245372325448
Tangier-Mediterranean,Morocco,coastal,0.0
Noumea,New Caledonia,coastal,0.0
Rauma,Finland,coastal,0.0011949139569256756
Wenzhou,China,coastal,0.0
Stura,Norway,coastal,0.004779655827702703
Yakacik,Turkey,coastal,0.0
Gwangyang Hang,South Korea,coastal,0.0
Khawr Fakkan,United Arab Emirates,coastal,0.0
Morehead City,U.S.A.,coastal,0.05296325393264357
Maloy,Norway,coastal,0.0
Sao Sebastiao,Brazil,coastal,0.0
Gorontalo,Indonesia,coastal,0.0
Phuket,Thailand,coastal,0.0
Yanbu,Saudi Arabia,coastal,0.0
Point Fortin,Trinidad and Tobago,coastal,0.0
Lanqiao Port,China,coastal,0.012588405299831079
Puerto Cortes,Honduras,coastal,0.0
Phu My,Vietnam,coastal,0.0
Workington,United Kingdom,coastal,0.032284297930743236
Mina Jabal Ali,United Arab Emirates,coastal,0.0
Bakar,Croatia,coastal,0.0
Kushiro Ko,Japan,coastal,0.0
Gabes,Tunisia,coastal,0.0
Donggala,Indonesia,coastal,0.0
Bontang LNG Terminal,Indonesia,coastal,0.0
Riga,Latvia,coastal,0.059745697846283786
Benoa,Indonesia,coastal,0.0
Bangkok,Thailand,coastal,0.0
Prince Rupert,U.S.A.,coastal,0.0
Victoria,Malaysia,coastal,0.0
Aratu,Brazil,coastal,0.0
Petrapavlovsk,Russia,coastal,0.0
Kandalaksha,Russia,coastal,0.0
Esperance,Australia,coastal,0.0
Pontianak,Indonesia,coastal,0.0
Steinkjer,Norway,coastal,0.0
Talinn,Estonia,coastal,0.06691518158783784
Port Elizabeth,South Africa,coastal,0.0
Port Louis,Mauritius,coastal,0.0
Mundra,India,coastal,0.0
Shanghai,China,coastal,0.012110045898437498
Pelabuhan Sansakan,Malaysia,coastal,0.0
Floro,Norway,coastal,0.0011949139569256756
Kalmar,Sweden,coastal,0.017371999313766887
Beihai,China,coastal,0.0
Aveiro,Portugal,coastal,0.0755304317989865
Guaiba Island Terminal,Brazil,coastal,0.0
Quebec,Canada,coastal,0.0
Providenciales,Turks and Caicos Islands,coastal,0.0
Puerto San Antonio,Chile,coastal,0.0
Ampenan,Indonesia,coastal,0.0
Villanueva,Philippines,coastal,0.0
Onomichi-Itozaki,Japan,coastal,0.0011949139569256756
Torina,Finland,coastal,0.14936424461570944
Huelva,Spain,coastal,0.0
Naantali,Finland,coastal,0.030271153575450453
Baie Ugue,New Caledonia,coastal,0.0
Funchal,Portugal,coastal,0.0
Haroysund,Norway,coastal,0.0
Kaskinen,Finland,coastal,0.0
Puerto Bolivar,Ecuador,coastal,0.0
Baltimore,U.S.A.,coastal,0.011949139569256756
Qui Nhon,Vietnam,coastal,0.0
Tanjung Benete,Indonesia,coastal,0.0
Nuku Alofa,Tonga,coastal,0.0
Paranagua,Brazil,coastal,0.0
Hon Gai,Vietnam,coastal,0.0
Portland,Australia,coastal,0.0
Uleelheue,Indonesia,coastal,0.0
Point Noire,Republic of Congo,coastal,0.0
Liverpool,United Kingdom,coastal,0.25007830095720723
Jakobstad,Finland,coastal,0.011949139569256756
Nouadhibou,Mauritania,coastal,0.0
Porto Di Malamocco,Italy,coastal,0.0
La Coruna,Spain,coastal,0.0
Hobart,Australia,coastal,0.0
Falkenberg,Sweden,coastal,0.011949139569256757
Port Esquivel,Jamaica,coastal,0.0
Xiamen,China,coastal,0.0
Balikpapa,Indonesia,coastal,0.0
Flekkefjorden,Norway,coastal,0.0
Qingdao Gang,China,coastal,0.0
Aomori Ko,Japan,coastal,0.0
Freeport,U.S.A.,coastal,0.011949139569256756
Hai Phong,Vietnam,coastal,0.0
Ajman,United Arab Emirates,coastal,0.0
Mongstad,Norway,coastal,0.0
Taicang,China,coastal,0.027881325661599097
Portsmouth Harbour,United Kingdom,coastal,0.004779655827702703
Karaikal Port,India,coastal,0.0011949139569256756
Rorvik,Norway,coastal,0.0
Horten,Norway,coastal,0.004779655827702703
Sekupang,Indonesia,coastal,0.0
Algeciras,Spain,coastal,0.0
Dalian,China,coastal,0.012588405299831079
Pomalaa,Indonesia,coastal,0.0
Kandla,India,coastal,0.03983046523085586
Agadir,Morocco,coastal,0.027881325661599097
Nagasaki,Japan,coastal,0.059745697846283786
Benicia,U.S.A.,coastal,0.0
Safi,Morocco,coastal,0.0
Karlshamn,Sweden,coastal,0.30589797297297294
Davisville Depot,U.S.A.,coastal,0.029673696596987615
Ahus,Sweden,coastal,0.06213552576013514
Qinhuangdao,China,coastal,0.03776521589949324
Pemba,Mozambique,coastal,0.0
Puerto De Hencan,Honduras,coastal,0.0
Bushehr,Iran,coastal,0.0
Sydney,U.S.A.,coastal,0.0
Victoria,Guinea,coastal,0.0
Drammen,Norway,coastal,0.027881325661599097
Sankt-Peterburg,Russia,coastal,0.004779655827702703
Muqdisho,Somalia,coastal,0.0
Bluff Harbor,New Zealand,coastal,0.0
Sitrah,Bahrain,coastal,0.0
Majuro Atoll,Marshall Islands,coastal,0.0
Georgetown,Guyana,coastal,1.000313203828829
Tacoma,U.S.A.,coastal,0.0
Kieta,Papua New Guinea,coastal,0.0
Mazatlan,Mexico,coastal,0.0
Vancouver,Canada,coastal,0.0
Burnie,Australia,coastal,0.0
Kota Baru,Indonesia,coastal,0.0
Saldanha Bay,South Africa,coastal,0.0
Zhoushan,China,coastal,0.007473217113597974
Map Ta Phut,Thailand,coastal,0.7002192426801803
Buco,Philippines,coastal,0.0
New Orleans,U.S.A.,coastal,0.26263177285684125
Brevik,Norway,coastal,0.0011949139569256756
Iverness,United Kingdom,coastal,0.027881325661599097
Panjang,Indonesia,coastal,0.0
Antisranana,Madagascar,coastal,0.0
Tai-Chung Kang,Taiwan,coastal,0.0
"Wilmington, NC",U.S.A.,coastal,0.06930500950168918
Tananger,Norway,coastal,0.0
Akureyri,Iceland,coastal,0.0
Uwajima Ko,Japan,coastal,0.0
Cueta,Spain,coastal,0.0
Cape Town,South Africa,coastal,0.0
Chatnam Docks,United Kingdom,coastal,0.004779655827702703
Helsingborg,Sweden,coastal,0.004779655827702703
Raahe,Finland,coastal,0.11949139569256757
Santa Cruz De La Palma,Spain,coastal,0.0
Nicholls Town,Bahamas,coastal,0.004779655827702703
Hakata,Japan,coastal,0.0
Bergen,Norway,coastal,0.0
Londonderry,United Kingdom,coastal,0.0
Topolorampo,Mexico,coastal,0.0
Guangdong Yangjiang Port,China,coastal,0.03776521589949324
Maumere,Indonesia,coastal,0.0
Qiwei,China,coastal,0.011949139569256756
Chittagong,Bangladesh,coastal,0.01374151050464527
Dhamara Port,India,coastal,0.0
Yokohama Ko,Japan,coastal,0.0
Kupang,Indonesia,coastal,0.0
Port Klang,Malaysia,coastal,0.0
El Jorf Lasfar,Morocco,coastal,0.0
Varberg,Sweden,coastal,0.029872848923141886
Aden,Yemen,coastal,0.0
Nagoya Ko,Japan,coastal,0.17505481067004505
Sundsvall,Sweden,coastal,0.004779655827702703
Hong Kong,Hong Kong,coastal,0.0011949139569256756
Port Angeles,Canada,coastal,0.027881325661599097
Higashi-Harima,Japan,coastal,0.03889817237647804
Rio De Janeiro,Brazil,coastal,0.0
Haimen,China,coastal,0.0011949139569256756
Port Dalrymple,Australia,coastal,0.0
Weifang Port,China,coastal,0.014946434227195946
Tanjunguban,Indonesia,coastal,0.011949139569256757
Ferrol,Spain,coastal,0.025176810599662154
Furku,Finland,coastal,0.029673696596987615
Lele Harbor,Micronesia,coastal,0.0
Baie De Kouaoua,New Caledonia,coastal,0.004779655827702703
Point Richmond,U.S.A.,coastal,0.004982144742398649
Lubeck-Travemunde,Germany,coastal,0.07687279789555179
Mumbai (bonbay),India,coastal,0.20006264076576577
Parepare,Indonesia,coastal,0.0
Shekou,China,coastal,0.004779655827702703
Bedyansk,Ukraine,coastal,0.0
Cebu,Philippines,coastal,0.0
Hamina,Finland,coastal,0.01374151050464527
Port of Sohar,Oman,coastal,0.0
Santa Cruz De Tenerife,Spain,coastal,0.0
Daru,Papua New Guinea,coastal,0.0
Moutsamoudu,Comoros,coastal,0.0
Puerto Del Rosario,Spain,coastal,0.0
Taganrog,Russia,coastal,0.0011949139569256756
Tarawa Atoll,Kiribati,coastal,0.0
Bukhta nagayeva (Nagadan),Russia,coastal,0.0011949139569256756
Yokkaichi,Japan,coastal,0.03776521589949324
Corinto,Nicaragua,coastal,0.0
Gijon,Spain,coastal,0.0
Port Cartier,Canada,coastal,0.027881325661599097
Kolding,Denmark,coastal,0.0011949139569256756
Chi-Lung,Taiwan,coastal,0.0011949139569256756
Korsakov,Russia,coastal,0.38520520217483106
Thanh Ho Chi Minh,Vietnam,coastal,0.0
Saganoseki Ko,Japan,coastal,0.03584741870777027
Wakayama-Shimotsu Ko,Japan,coastal,0.011949139569256756
Yiantian,China,coastal,0.027881325661599097
Conakry,Guinea,coastal,0.151060863597973
Gavan Vysotsk,Russia,coastal,0.011949139569256757
Macau,Macau,coastal,0.14073837125211147
Dublin,Ireland,coastal,0.023026936233108104
Rizhao,China,coastal,0.03776521589949324
Kao Hsiung,Taiwan,coastal,0.0025176810599662155
Kiel,Germany,coastal,0.011949139569256757
Mina Qabus,Oman,coastal,0.0
Kisarazu Ko,Japan,coastal,0.2608981112753378
Montevideo,Uruguay,coastal,0.11949139569256757
Victoria,Seychelles,coastal,0.0
Yeysk,Russia,coastal,0.0
Koper,Slovenia,coastal,0.02989286845439189
Porto De Leizoes,Portugal,coastal,0.0
Kure,Japan,coastal,0.0
Kunda,Estonia,coastal,0.12905070734797297
Guayaquil,Ecuador,coastal,0.0
Nasipit Port,Philippines,coastal,0.0
Mohammedia,Morocco,coastal,0.0
Huizhou,China,coastal,0.011949139569256757
Oskarshamn,Sweden,coastal,0.0
Izmir,Turkey,coastal,0.0
Arrecife,Spain,coastal,0.11949139569256757
Nepoui,New Caledonia,coastal,0.0
Narvik,Norway,coastal,0.06725094620988176
Moen,Micronesia,coastal,0.0
Buenaventura,Colombia,coastal,0.151060863597973
Puerto Princesa,Philippines,coastal,0.0
Qingdao Port,China,coastal,0.027881325661599097
Fredericia,Denmark,coastal,0.011949139569256756
Porto De Maceio,Brazil,coastal,0.0
Tromso,Norway,coastal,0.029673696596987615
Arhus,Denmark,coastal,0.13980493296030405
Guangzhou,China,coastal,0.020101661845439187
Milford Haven,United Kingdom,coastal,0.0
Moss,Sweden,coastal,0.004779655827702703
Comodoro Rivadavia,Argentina,coastal,0.0
JSW Jaigad Port Limited,India,coastal,0.0
Praia De Vitoria,Portugal,coastal,0.0
Karatsu,Japan,coastal,0.17923709353885134
St John's,Canada,coastal,0.0029872848923141885
Lorient,France,coastal,0.06970331415399775
Halden,Norway,coastal,0.16314573268581078
Port Pirie,Australia,coastal,0.004779655827702703
Kristiansand,Norway,coastal,0.0
Puerto Plata,Dominican Republic,coastal,0.0
Surigao City,Philippines,coastal,0.0
Odense,Denmark,coastal,0.029872848923141886
Murmansk,Russia,coastal,0.0
Longyan Port,China,coastal,0.004779655827702703
Vaasa,Finland,coastal,0.011949139569256756
Ormoc,Philippines,coastal,0.0
Mantyluoto,Finland,coastal,0.029872848923141886
Paita,Peru,coastal,0.0
Matsuyama,Japan,coastal,0.0
Europa Point,Gibraltar,coastal,0.0
Kingston Upon Hull,United Kingdom,coastal,0.11581332875844594
New Amsterdam,Guyana,coastal,0.0
Zhapu,China,coastal,0.030212172719594588
Paramarico,Suriname,coastal,0.0
Founchon,U.S.A.,coastal,0.0
La Pallice,France,coastal,0.0
As Suways,Egypt,coastal,0.0
Basseterre,Saint Kitts and Nevis,coastal,0.0
Rijeka Luka,Croatia,coastal,0.025176810599662154
Wismar,Germany,coastal,0.15922728964315877
Sassnitz,Germany,coastal,0.03505080940315315
Dumai,Indonesia,coastal,0.15932186092342343
Teesport,United Kingdom,coastal,0.07966093046171172
Bayonne,France,coastal,0.07966093046171172
Stavanger,Norway,coastal,0.15932186092342343
Kobenhavn,Denmark,coastal,0.06506020551801803
